trial,cars,stall,tick,score
1,50,14,101,70.86
1,50,16,102,70.82
1,50,15,103,70.82
1,50,17,104,70.76
1,50,20,105,70.66
1,50,16,106,70.64
1,50,23,107,70.48
1,50,10,108,70.58
1,50,13,109,70.6
1,50,12,110,70.66
1,50,17,111,70.62
1,50,11,112,70.68
1,50,15,113,70.68
1,50,7,114,70.8
1,50,13,115,70.84
1,50,21,116,70.72
1,50,25,117,70.54
1,50,15,118,70.54
1,50,17,119,70.5
1,50,13,120,70.54
1,50,16,121,70.52
1,50,9,122,70.6
1,50,17,123,70.56
1,50,14,124,70.58
1,50,16,125,70.56
1,50,12,126,70.6
1,50,19,127,70.54
1,50,11,128,70.6
1,50,16,129,70.58
1,50,11,130,70.64
1,50,17,131,70.6
1,50,11,132,70.66
1,50,17,133,70.62
1,50,19,134,70.56
1,50,17,135,70.52
1,50,13,136,70.54
1,50,20,137,70.46
1,50,19,138,70.4
1,50,21,139,70.32
1,50,14,140,70.32
1,50,20,141,70.26
1,50,14,142,70.26
1,50,23,143,70.16
1,50,20,144,70.08
1,50,25,145,69.94
1,50,20,146,69.88
1,50,21,147,69.8
1,50,14,148,69.82
1,50,14,149,69.82
1,50,10,150,69.9
1,50,17,151,69.86
1,50,15,152,69.86
1,50,15,153,69.86
1,50,11,154,69.92
1,50,13,155,69.94
1,50,10,156,70.02
1,50,16,157,70.0
1,50,17,158,69.98
1,50,19,159,69.92
1,50,11,160,69.98
1,50,12,161,70.02
1,50,8,162,70.1
1,50,11,163,70.14
1,50,12,164,70.18
1,50,14,165,70.2
1,50,13,166,70.22
1,50,16,167,70.2
1,50,18,168,70.16
1,50,17,169,70.14
1,50,12,170,70.18
1,50,12,171,70.22
1,50,11,172,70.26
1,50,15,173,70.26
1,50,11,174,70.3
1,50,11,175,70.34
1,50,10,176,70.4
1,50,10,177,70.46
1,50,9,178,70.52
1,50,14,179,70.52
1,50,15,180,70.52
1,50,18,181,70.48
1,50,17,182,70.46
1,50,20,183,70.4
1,50,13,184,70.42
1,50,13,185,70.44
1,50,15,186,70.44
1,50,18,187,70.4
1,50,22,188,70.32
1,50,21,189,70.26
