trial,cars,stall,tick,score
1,50,22,523,56.0
1,50,11,524,78.0
1,50,17,525,66.0
1,50,10,526,80.0
1,50,13,527,74.0
1,50,13,528,74.0
1,50,13,529,74.0
1,50,10,530,80.0
1,50,9,531,82.0
1,50,8,532,84.0
1,50,14,533,72.0
1,50,15,534,70.0
1,50,18,535,64.0
1,50,13,536,74.0
1,50,22,537,56.0
1,50,20,538,60.0
1,50,21,539,58.0
1,50,9,540,82.0
1,50,13,541,74.0
1,50,13,542,74.0
1,50,18,543,64.0
1,50,18,544,64.0
1,50,27,545,46.0
1,50,13,546,74.0
1,50,15,547,70.0
1,50,11,548,78.0
1,50,14,549,72.0
1,50,16,550,68.0
1,50,19,551,62.0
1,50,12,552,76.0
1,50,16,553,68.0
1,50,9,554,82.0
1,50,13,555,74.0
1,50,15,556,70.0
1,50,21,557,58.0
1,50,13,558,74.0
1,50,17,559,66.0
1,50,16,560,68.0
1,50,21,561,58.0
1,50,22,562,56.0
1,50,22,563,56.0
1,50,11,564,78.0
1,50,14,565,72.0
1,50,13,566,74.0
1,50,16,567,68.0
1,50,14,568,72.0
1,50,17,569,66.0
1,50,12,570,76.0
1,50,16,571,68.0
1,50,15,572,70.0
1,50,18,573,64.0
1,50,18,574,64.0
1,50,21,575,58.0
1,50,17,576,66.0
1,50,19,577,62.0
1,50,14,578,72.0
1,50,16,579,68.0
1,50,16,580,68.0
1,50,21,581,58.0
1,50,19,582,62.0
1,50,17,583,66.0
1,50,13,584,74.0
1,50,13,585,74.0
1,50,13,586,74.0
1,50,20,587,60.0
1,50,14,588,72.0
1,50,14,589,72.0
1,50,10,590,80.0
1,50,15,591,70.0
1,50,11,592,78.0
1,50,13,593,74.0
1,50,16,594,68.0
1,50,18,595,64.0
1,50,16,596,68.0
1,50,19,597,62.0
1,50,15,598,70.0
1,50,17,599,66.0
1,50,12,600,76.0
1,50,18,601,64.0
1,50,13,602,74.0
1,50,22,603,56.0
1,50,14,604,72.0
1,50,16,605,68.0
1,50,13,606,74.0
1,50,22,607,56.0
1,50,18,608,64.0
1,50,23,609,54.0
1,50,11,610,78.0
1,50,13,611,74.0
1,50,11,612,78.0
1,50,10,613,80.0
1,50,15,614,70.0
1,50,18,615,64.0
1,50,13,616,74.0
1,50,17,617,66.0
1,50,15,618,70.0
1,50,19,619,62.0
1,50,13,620,74.0
1,50,15,621,70.0
1,50,9,622,82.0
1,50,17,623,66.0
1,50,13,624,74.0
1,50,12,625,76.0
1,50,14,626,72.0
1,50,14,627,72.0
1,50,11,628,78.0
1,50,20,629,60.0
1,50,10,630,80.0
1,50,13,631,74.0
1,50,17,632,66.0
1,50,22,633,56.0
1,50,15,634,70.0
1,50,14,635,72.0
1,50,10,636,80.0
1,50,10,637,80.0
1,50,7,638,86.0
1,50,13,639,74.0
1,50,15,640,70.0
1,50,19,641,62.0
1,50,13,642,74.0
1,50,18,643,64.0
1,50,17,644,66.0
1,50,15,645,70.0
1,50,10,646,80.0
1,50,17,647,66.0
1,50,15,648,70.0
1,50,20,649,60.0
1,50,14,650,72.0
1,50,16,651,68.0
1,50,13,652,74.0
1,50,19,653,62.0
1,50,16,654,68.0
1,50,19,655,62.0
1,50,11,656,78.0
1,50,12,657,76.0
1,50,12,658,76.0
1,50,13,659,74.0
1,50,9,660,82.0
1,50,15,661,70.0
1,50,18,662,64.0
1,50,25,663,50.0
1,50,21,664,58.0
1,50,29,665,42.0
1,50,20,666,60.0
1,50,18,667,64.0
1,50,10,668,80.0
1,50,17,669,66.0
1,50,13,670,74.0
1,50,12,671,76.0
1,50,10,672,80.0
1,50,13,673,74.0
1,50,17,674,66.0
1,50,16,675,68.0
1,50,18,676,64.0
1,50,22,677,56.0
1,50,16,678,68.0
1,50,17,679,66.0
1,50,12,680,76.0
1,50,16,681,68.0
1,50,13,682,74.0
1,50,17,683,66.0
1,50,10,684,80.0
1,50,16,685,68.0
1,50,14,686,72.0
1,50,20,687,60.0
1,50,12,688,76.0
1,50,11,689,78.0
1,50,12,690,76.0
1,50,13,691,74.0
1,50,19,692,62.0
1,50,22,693,56.0
1,50,14,694,72.0
1,50,23,695,54.0
1,50,17,696,66.0
1,50,20,697,60.0
1,50,14,698,72.0
1,50,14,699,72.0
1,50,11,700,78.0
1,50,12,701,76.0
1,50,12,702,76.0
1,50,22,703,56.0
1,50,24,704,52.0
1,50,23,705,54.0
1,50,14,706,72.0
1,50,14,707,72.0
1,50,11,708,78.0
1,50,15,709,70.0
1,50,15,710,70.0
1,50,19,711,62.0
1,50,18,712,64.0
1,50,18,713,64.0
1,50,12,714,76.0
1,50,9,715,82.0
1,50,11,716,78.0
1,50,22,717,56.0
1,50,19,718,62.0
1,50,20,719,60.0
1,50,14,720,72.0
1,50,18,721,64.0
1,50,15,722,70.0
1,50,12,723,76.0
1,50,12,724,76.0
1,50,15,725,70.0
1,50,14,726,72.0
1,50,21,727,58.0
1,50,16,728,68.0
1,50,19,729,62.0
1,50,15,730,70.0
1,50,21,731,58.0
1,50,9,732,82.0
1,50,12,733,76.0
1,50,14,734,72.0
1,50,20,735,60.0
1,50,15,736,70.0
1,50,16,737,68.0
1,50,14,738,72.0
1,50,17,739,66.0
1,50,15,740,70.0
1,50,14,741,72.0
1,50,12,742,76.0
1,50,17,743,66.0
1,50,13,744,74.0
1,50,15,745,70.0
1,50,11,746,78.0
1,50,16,747,68.0
1,50,13,748,74.0
1,50,12,749,76.0
1,50,10,750,80.0
1,50,15,751,70.0
1,50,15,752,70.0
1,50,20,753,60.0
1,50,15,754,70.0
1,50,16,755,68.0
1,50,11,756,78.0
1,50,16,757,68.0
1,50,17,758,66.0
1,50,20,759,60.0
1,50,15,760,70.0
1,50,19,761,62.0
1,50,14,762,72.0
1,50,13,763,74.0
1,50,13,764,74.0
1,50,14,765,72.0
1,50,10,766,80.0
1,50,11,767,78.0
1,50,13,768,74.0
1,50,18,769,64.0
1,50,15,770,70.0
1,50,18,771,64.0
1,50,16,772,68.0
1,50,24,773,52.0
1,50,21,774,58.0
1,50,26,775,48.0
1,50,12,776,76.0
1,50,17,777,66.0
1,50,14,778,72.0
1,50,19,779,62.0
1,50,16,780,68.0
1,50,18,781,64.0
1,50,12,782,76.0
1,50,17,783,66.0
1,50,11,784,78.0
1,50,17,785,66.0
1,50,13,786,74.0
1,50,21,787,58.0
1,50,20,788,60.0
1,50,20,789,60.0
1,50,12,790,76.0
1,50,13,791,74.0
1,50,14,792,72.0
1,50,18,793,64.0
1,50,16,794,68.0
1,50,24,795,52.0
1,50,11,796,78.0
1,50,15,797,70.0
1,50,10,798,80.0
1,50,11,799,78.0
1,50,14,800,72.0
1,50,24,801,52.0
1,50,12,802,76.0
1,50,22,803,56.0
1,50,14,804,72.0
1,50,18,805,64.0
1,50,14,806,72.0
1,50,16,807,68.0
1,50,11,808,78.0
1,50,17,809,66.0
1,50,13,810,74.0
1,50,16,811,68.0
1,50,17,812,66.0
1,50,21,813,58.0
1,50,15,814,70.0
1,50,20,815,60.0
1,50,15,816,70.0
1,50,21,817,58.0
1,50,16,818,68.0
1,50,18,819,64.0
1,50,13,820,74.0
1,50,20,821,60.0
1,50,16,822,68.0
1,50,16,823,68.0
1,50,18,824,64.0
1,50,21,825,58.0
1,50,19,826,62.0
1,50,17,827,66.0
1,50,8,828,84.0
1,50,13,829,74.0
1,50,13,830,74.0
1,50,20,831,60.0
1,50,16,832,68.0
1,50,20,833,60.0
1,50,21,834,58.0
1,50,21,835,58.0
1,50,17,836,66.0
1,50,17,837,66.0
1,50,14,838,72.0
1,50,19,839,62.0
1,50,13,840,74.0
1,50,19,841,62.0
1,50,15,842,70.0
1,50,17,843,66.0
1,50,17,844,66.0
1,50,20,845,60.0
1,50,13,846,74.0
1,50,16,847,68.0
1,50,15,848,70.0
1,50,20,849,60.0
1,50,16,850,68.0
1,50,22,851,56.0
1,50,14,852,72.0
1,50,18,853,64.0
1,50,16,854,68.0
1,50,15,855,70.0
1,50,8,856,84.0
1,50,15,857,70.0
1,50,12,858,76.0
1,50,17,859,66.0
1,50,15,860,70.0
1,50,17,861,66.0
1,50,14,862,72.0
1,50,18,863,64.0
