trial,cars,stall,tick,score
1,32,2,639,77.31
1,32,4,640,77.34
1,32,7,641,77.34
1,32,3,642,77.38
1,32,3,643,77.38
1,32,2,644,77.41
1,32,5,645,77.44
1,32,3,646,77.44
1,32,7,647,77.44
1,32,6,648,77.44
1,32,8,649,77.44
1,32,8,650,77.44
1,32,11,651,77.44
1,32,4,652,77.44
1,32,5,653,77.44
1,32,3,654,77.47
1,32,5,655,77.47
1,32,2,656,77.5
1,32,5,657,77.53
1,32,7,658,77.53
1,32,7,659,77.53
1,32,3,660,77.53
1,32,4,661,77.56
1,32,5,662,77.56
1,32,7,663,77.56
1,32,3,664,77.59
1,32,6,665,77.59
1,32,5,666,77.59
1,32,6,667,77.59
1,32,5,668,77.63
1,32,8,669,77.63
1,32,3,670,77.63
1,32,2,671,77.66
1,32,3,672,77.69
1,32,8,673,77.66
1,32,2,674,77.69
1,32,2,675,77.72
1,32,2,676,77.75
1,32,5,677,77.75
1,32,4,678,77.75
1,32,8,679,77.75
1,32,6,680,77.78
1,32,5,681,77.78
1,32,4,682,77.78
1,32,7,683,77.78
1,32,7,684,77.78
1,32,8,685,77.78
1,32,3,686,77.81
1,32,3,687,77.81
1,32,1,688,77.84
1,32,7,689,77.84
1,32,4,690,77.88
1,32,6,691,77.88
1,32,4,692,77.88
1,32,6,693,77.88
1,32,3,694,77.91
1,32,8,695,77.91
1,32,2,696,77.94
1,32,6,697,77.94
1,32,4,698,77.94
1,32,7,699,77.94
1,32,2,700,77.97
1,32,3,701,78.0
1,32,2,702,78.0
1,32,7,703,78.0
1,32,7,704,78.0
1,32,8,705,78.0
1,32,3,706,78.03
1,32,4,707,78.03
1,32,1,708,78.06
1,32,4,709,78.06
1,32,7,710,78.06
1,32,7,711,78.06
1,32,6,712,78.09
1,32,4,713,78.09
1,32,5,714,78.09
1,32,7,715,78.09
1,32,4,716,78.13
1,32,2,717,78.13
1,32,6,718,78.16
1,32,6,719,78.16
1,32,1,720,78.19
1,32,7,721,78.19
1,32,5,722,78.19
1,32,4,723,78.19
1,32,4,724,78.22
1,32,5,725,78.22
1,32,3,726,78.22
1,32,6,727,78.25
1,32,3,728,78.25
1,32,8,729,78.25
1,32,4,730,78.25
1,32,6,731,78.28
1,32,6,732,78.28
1,32,6,733,78.28
1,32,5,734,78.28
1,32,6,735,78.28
1,32,3,736,78.31
1,32,5,737,78.31
1,32,6,738,78.31
1,32,4,739,78.31
1,32,3,740,78.34
1,32,5,741,78.34
1,32,5,742,78.38
1,32,5,743,78.38
1,32,3,744,78.38
1,32,10,745,78.38
1,32,7,746,78.38
1,32,8,747,78.38
1,32,4,748,78.38
1,32,6,749,78.38
1,32,3,750,78.41
1,32,6,751,78.41
1,32,5,752,78.41
1,32,6,753,78.41
1,32,2,754,78.44
1,32,5,755,78.44
1,32,5,756,78.44
1,32,5,757,78.47
1,32,3,758,78.47
1,32,6,759,78.47
1,32,3,760,78.5
1,32,4,761,78.5
1,32,3,762,78.53
1,32,5,763,78.53
1,32,8,764,78.53
1,32,10,765,78.5
1,32,5,766,78.53
1,32,8,767,78.53
1,32,7,768,78.5
1,32,7,769,78.5
1,32,2,770,78.53
1,32,9,771,78.53
1,32,3,772,78.53
1,32,3,773,78.56
1,32,3,774,78.56
1,32,4,775,78.59
