trial,cars,stall,tick,score
1,50,16,267,68.86
1,50,8,268,68.92
1,50,14,269,68.92
1,50,10,270,68.96
1,50,12,271,68.98
1,50,11,272,69.02
1,50,13,273,69.04
1,50,9,274,69.08
1,50,13,275,69.1
1,50,10,276,69.14
1,50,11,277,69.18
1,50,10,278,69.22
1,50,13,279,69.24
1,50,19,280,69.2
1,50,22,281,69.16
1,50,9,282,69.2
1,50,12,283,69.22
1,50,12,284,69.26
1,50,16,285,69.24
1,50,14,286,69.26
1,50,17,287,69.24
1,50,12,288,69.28
1,50,16,289,69.26
1,50,16,290,69.26
1,50,17,291,69.26
1,50,11,292,69.28
1,50,15,293,69.28
1,50,11,294,69.32
1,50,16,295,69.3
1,50,12,296,69.34
1,50,14,297,69.34
1,50,13,298,69.36
1,50,15,299,69.36
1,50,10,300,69.4
1,50,12,301,69.42
1,50,11,302,69.44
1,50,15,303,69.44
1,50,15,304,69.44
1,50,15,305,69.44
1,50,13,306,69.46
1,50,14,307,69.48
1,50,13,308,69.48
1,50,22,309,69.44
1,50,13,310,69.46
1,50,19,311,69.44
1,50,9,312,69.48
1,50,11,313,69.5
1,50,12,314,69.52
1,50,20,315,69.5
1,50,14,316,69.5
1,50,18,317,69.48
1,50,13,318,69.5
1,50,21,319,69.46
1,50,17,320,69.44
1,50,19,321,69.42
1,50,13,322,69.44
1,50,16,323,69.44
1,50,10,324,69.46
1,50,14,325,69.48
1,50,14,326,69.48
1,50,15,327,69.48
1,50,13,328,69.5
1,50,15,329,69.5
1,50,12,330,69.52
1,50,17,331,69.52
1,50,9,332,69.54
1,50,11,333,69.58
1,50,12,334,69.6
1,50,16,335,69.58
1,50,11,336,69.62
1,50,16,337,69.6
1,50,9,338,69.64
1,50,17,339,69.64
1,50,13,340,69.64
1,50,13,341,69.66
1,50,14,342,69.66
1,50,19,343,69.64
1,50,14,344,69.66
1,50,19,345,69.62
1,50,10,346,69.66
1,50,17,347,69.64
1,50,8,348,69.68
1,50,16,349,69.68
1,50,11,350,69.7
1,50,15,351,69.7
1,50,14,352,69.72
1,50,18,353,69.7
1,50,14,354,69.7
1,50,15,355,69.7
1,50,12,356,69.72
1,50,20,357,69.7
1,50,17,358,69.68
1,50,19,359,69.66
1,50,11,360,69.68
1,50,16,361,69.68
1,50,16,362,69.68
1,50,16,363,69.68
1,50,13,364,69.68
1,50,16,365,69.68
1,50,13,366,69.7
1,50,17,367,69.68
1,50,12,368,69.7
1,50,16,369,69.7
1,50,16,370,69.7
1,50,18,371,69.68
1,50,14,372,69.68
1,50,17,373,69.68
1,50,15,374,69.68
1,50,22,375,69.64
1,50,9,376,69.68
1,50,13,377,69.68
1,50,6,378,69.74
1,50,13,379,69.74
1,50,12,380,69.76
1,50,19,381,69.74
1,50,14,382,69.74
1,50,21,383,69.72
1,50,10,384,69.74
1,50,15,385,69.74
1,50,12,386,69.76
1,50,13,387,69.76
1,50,12,388,69.78
1,50,15,389,69.78
1,50,13,390,69.8
1,50,19,391,69.78
1,50,13,392,69.78
1,50,21,393,69.76
1,50,9,394,69.78
1,50,12,395,69.8
1,50,13,396,69.82
1,50,15,397,69.82
1,50,13,398,69.82
1,50,15,399,69.82
1,50,5,400,69.88
1,50,12,401,69.9
1,50,7,402,69.94
1,50,10,403,69.96
1,50,10,404,69.98
1,50,16,405,69.98
1,50,10,406,70.0
1,50,13,407,70.0
1,50,12,408,70.02
1,50,16,409,70.02
1,50,14,410,70.02
1,50,15,411,70.02
1,50,12,412,70.04
1,50,13,413,70.04
1,50,7,414,70.08
1,50,13,415,70.1
1,50,9,416,70.12
1,50,13,417,70.14
1,50,12,418,70.14
1,50,11,419,70.16
1,50,11,420,70.18
1,50,20,421,70.16
1,50,16,422,70.16
1,50,17,423,70.14
1,50,14,424,70.16
1,50,16,425,70.14
1,50,12,426,70.16
1,50,14,427,70.16
1,50,13,428,70.18
1,50,14,429,70.18
1,50,10,430,70.2
1,50,17,431,70.2
1,50,13,432,70.2
1,50,20,433,70.18
1,50,11,434,70.2
1,50,17,435,70.18
1,50,8,436,70.22
1,50,15,437,70.22
1,50,10,438,70.24
1,50,15,439,70.24
1,50,12,440,70.24
1,50,19,441,70.24
1,50,14,442,70.24
1,50,11,443,70.26
1,50,8,444,70.28
1,50,13,445,70.3
1,50,12,446,70.3
1,50,10,447,70.32
1,50,5,448,70.38
1,50,10,449,70.4
1,50,12,450,70.4
1,50,11,451,70.42
1,50,9,452,70.44
1,50,13,453,70.46
1,50,10,454,70.48
1,50,17,455,70.46
1,50,11,456,70.48
1,50,15,457,70.48
1,50,11,458,70.5
1,50,17,459,70.48
1,50,14,460,70.5
1,50,22,461,70.46
1,50,16,462,70.46
1,50,20,463,70.44
1,50,12,464,70.44
1,50,14,465,70.44
1,50,10,466,70.46
1,50,10,467,70.48
1,50,11,468,70.5
1,50,15,469,70.5
1,50,11,470,70.52
1,50,11,471,70.54
1,50,9,472,70.56
1,50,15,473,70.56
1,50,13,474,70.56
1,50,20,475,70.54
1,50,8,476,70.58
1,50,9,477,70.6
1,50,12,478,70.6
1,50,17,479,70.6
1,50,11,480,70.62
1,50,17,481,70.6
1,50,11,482,70.62
1,50,10,483,70.64
1,50,8,484,70.66
1,50,17,485,70.66
1,50,8,486,70.68
1,50,10,487,70.7
1,50,8,488,70.72
1,50,12,489,70.74
